"year","iso2c","LUR_PT","BGS_BP6_USD","CG01_GALM_G01_XDC","NGDP_R_CH_SA_XDC","BCG_GALM_G01_XDC"
"2014","KH",NA,"-2125.35167817364",NA,NA,NA
"2014","KI",NA,"-159.90355435598",NA,NA,NA
"2014","KN",NA,"77.1631674686319",NA,NA,NA
"2014","KR","3.49166666666667","82854.9",NA,NA,NA
"2014","KW",NA,"59888.07943048",NA,NA,NA
"2014","KZ","5.04166666666667","29775.459519154",NA,NA,NA
"2014","LA",NA,"-2085.05872352544",NA,NA,NA
"2014","LB",NA,"-14397.9238727621",NA,NA,NA
"2014","LC",NA,"107.607567692661",NA,NA,NA
"2014","LK","4.3","-6406.60645770637",NA,NA,NA
"2014","LR",NA,"-1799.12658507449",NA,NA,NA
"2014","LS",NA,"-1246.17637963859",NA,NA,NA
"2014","LT","10.725","918.19869831244",NA,"33070.410559",NA
"2014","LU","6.05","22028.9325576987",NA,"44983.747",NA
"2014","LV","10.85","-456.376010306964",NA,"20782.657",NA
"2014","LY",NA,"-18495.6",NA,NA,NA
"2014","MA","9.703225","-13690.3264304099",NA,NA,NA
"2014","MD","3.987625","-2913.56",NA,NA,NA
"2014","ME","18.0105104372188","-909.691664520676",NA,"3307.4461693853",NA
"2014","MG",NA,"-550.232110080078",NA,NA,NA
"2014","MH",NA,"-92.772881857085",NA,NA,NA
"2014","MK","28.025","-1963.06075257045",NA,"475159.1368682",NA
"2014","ML",NA,"-2227.58068625983",NA,NA,NA
"2014","MM",NA,"-941.52155816124",NA,NA,NA
"2014","MN","7.975","-1111.49748916149",NA,NA,NA
"2014","MO","1.7","29505.7451734885",NA,NA,NA
"2014","MR",NA,"-1333.85547738899",NA,NA,NA
"2014","MS",NA,"-37.8154423840277",NA,NA,NA
"2014","MT","5.85","1349.33072450795",NA,"7766.057",NA
"2014","MU","7.725","-1479.57452493286",NA,NA,NA
"2014","MV",NA,"545.048446109549",NA,NA,NA
"2014","MW",NA,"-1372.0546872187",NA,NA,NA
"2014","MX","4.8312","-16067.818499",NA,NA,NA
"2014","MY","2.889925","31341.5546601239",NA,NA,NA
"2014","MZ",NA,"-6967.54137973281",NA,NA,NA
"2014","NA","28.1","-2814.69283756825",NA,NA,NA
"2014","NC",NA,"-2122.64899538614",NA,NA,NA
"2014","NE",NA,"-1502.44707546886",NA,NA,NA
"2014","NG","7.825","-1825.44631724636",NA,NA,NA
"2014","NI",NA,"-1980.2",NA,NA,NA
"2014","NL","7.425","95384.3148242452",NA,"643170.627626",NA
"2014","NO","3.53333333333333","44434.579076597",NA,"3140371",NA
"2014","NP",NA,"-6366.79782070313",NA,NA,NA
"2014","NZ","5.35","2362.29585137789",NA,"215970",NA
"2014","OM",NA,"18792.7921716091",NA,NA,NA
"2014","PA","4.5615","-2445.3",NA,NA,NA
"2014","PE","5.75833333333333","-3404.0593298355",NA,NA,NA
"2014","PF",NA,"-982.248876717437",NA,NA,NA
"2014","PG",NA,"2673.65731082297",NA,NA,NA
"2014","PH","6.8","-12753.9271609377",NA,NA,NA
"2014","PK","4.01805","-20541",NA,NA,NA
"2014","PL","9.01666666666667","7755",NA,"1613596.7",NA
"2014","PS","27.025","-5036.78319132931",NA,NA,NA
"2014","PT","14.125","2533.51026526767",NA,"169108.298071668",NA
"2014","PW",NA,"-63.4438378860376",NA,NA,NA
"2014","PY","8.007875","803.696172627755",NA,NA,NA
"2014","QA","0.231125","76224.4505494505",NA,NA,NA
"2014","RO","6.80833333333333","-821.74823366404",NA,"581072.38912629",NA
"2014","RS","19.2223","-4836.96871003054",NA,"3099964.4366",NA
"2014","RU","5.15833333333333","133652.97",NA,NA,NA
"2014","RW",NA,"-1345.91890473318",NA,NA,NA
"2014","SA","5.8767","95966.2444832501",NA,NA,NA
"2014","SB",NA,"-115.938592077101",NA,NA,NA
"2014","SC",NA,"-211.326650927116",NA,NA,NA
"2014","SD",NA,"-4158.96553377839",NA,NA,NA
"2014","SE","7.93333333333333","25308.8813573904",NA,"4079600",NA
"2014","SG","2.725","73735.9220235981",NA,NA,NA
"2014","SI","9.73333333333333","3819.662340391",NA,"36159.458509",NA
"2014","SK","13.2083333333333","3942.72422875425",NA,"73658.309",NA
"2014","SL",NA,"-1369.2099604826",NA,NA,NA
"2014","SM","7.14833333333334",NA,NA,NA,NA
"2014","SN",NA,"-2928.53768198133",NA,NA,NA
"2014","SR","7","-417.207026469659",NA,NA,NA
"2014","SS",NA,"-1467.33653443501",NA,NA,NA
"2014","ST",NA,"-142.099353237381",NA,NA,NA
"2014","SV",NA,"-4418.56883638847",NA,NA,NA
"2014","SX",NA,"-55.8715083798884",NA,NA,NA
"2014","SZ",NA,"14.7056535496218",NA,NA,NA
"2014","TC",NA,"156.56792814625",NA,NA,NA
"2014","TG",NA,"-823.857725931891",NA,NA,NA
"2014","TH","0.836666666666667","27489.7943832038",NA,"9157460.55874699",NA
"2014","TJ","2.5","-3362.25217759182",NA,NA,NA
"2014","TL",NA,"-1126.45558268145",NA,NA,NA
"2014","TN","15.0576","-5228.03245615327",NA,NA,NA
"2014","TO",NA,"-178.654027905329",NA,NA,NA
"2014","TR","9.95833333333333","-36918",NA,"1541071.4838212",NA
"2014","TT","2.47305","5745.62622483536",NA,NA,NA
"2014","TZ",NA,"-4996.37260459925",NA,NA,NA
"2014","U2","11.6166666666667","438222.72005881",NA,"9726269.8446173",NA
"2014","UA","9.325","-4606",NA,NA,NA
"2014","UG",NA,"-2869.23726656409",NA,NA,NA
"2014","US","6.16666666666667","-489581",NA,"16899831",NA
"2014","UY","6.59166666666667","1618.24137528732",NA,NA,NA
"2014","VC",NA,"-188.866197785521",NA,NA,NA
"2014","VE","6.949525","12551",NA,NA,NA
"2014","VN","1.8357","8596",NA,NA,NA
"2014","VU",NA,"-17.1593772666243",NA,NA,NA
"2014","WS",NA,"-190.219297255032",NA,NA,NA
"2014","XK","35.3","-2113.25647536073",NA,"4946.0469786184",NA
"2014","YE",NA,"-5813.16534309012",NA,NA,NA
"2014","ZA","25.1","-5312.05482548137",NA,NA,NA
"2014","ZM",NA,"831.83510342332",NA,NA,NA
"2014","ZW",NA,"-4141.64196222352",NA,NA,NA
"2015","1C_355",NA,"-387.324581005587",NA,NA,NA
"2015","5Y",NA,"81.1482724171443",NA,NA,NA
"2015","AF",NA,"-7200.6949949967",NA,NA,NA
"2015","AG",NA,"172.655628380537",NA,NA,NA
"2015","AI",NA,"-66.8014291284437",NA,NA,NA
"2015","AL","17.0981941047586","-1965.47078692631",NA,"1354642.5013819",NA
"2015","AM","18","-1281.83793114458",NA,NA,NA
"2015","AO",NA,"-3531.47136903046",NA,NA,NA
"2015","AR",NA,"-6600.22108586427",NA,NA,NA
"2015","AT","5.73333333333333","13906.6524648714",NA,"312738.829",NA
"2015","AU","6.05794608333333","-27769.80339214","767424","1698544",NA
"2015","AW",NA,"304.539205586592",NA,NA,NA
"2015","AZ","4.8785","1583.558",NA,NA,NA
"2015","BA","43.1755895784959","-2990.49395746066",NA,"27102.291344",NA
"2015","BB","11",NA,NA,NA,NA
"2015","BD",NA,"-10606.4981752762",NA,NA,NA
"2015","BE","8.5","5258.78961550043",NA,"383644.017091829",NA
"2015","BF",NA,"-1016.93549892532",NA,NA,NA
"2015","BG","9.15","442.43",NA,"80610.164",NA
"2015","BH",NA,"3351.06382978723",NA,NA,NA
"2015","BI",NA,"-654.456602972967",NA,NA,NA
"2015","BJ",NA,"-822.289500340666",NA,NA,NA
"2015","BM",NA,"-568.413579362971",NA,NA,NA
"2015","BN",NA,"1903.39756872309",NA,NA,NA
"2015","BO",NA,"-1979.73719824535",NA,NA,NA
"2015","BR","8.30667984412598","-19260.791207215",NA,NA,NA
"2015","BS",NA,"-815.85751444974",NA,NA,NA
"2015","BT","2","-496.734660340354",NA,NA,NA
"2015","BW",NA,"-892.493693949416",NA,NA,NA
"2015","BY","0.908333333333333","100.7",NA,NA,NA
"2015","BZ","10.1433","-148.978201235809",NA,NA,NA
"2015","CA","6.90833333333333","-39370.1323624434",NA,"1776250.75",NA
"2015","CD",NA,"-2308.12916118307",NA,NA,NA
"2015","CG",NA,"-4425.83004432398",NA,NA,NA
"2015","CH","3.25070230751046","73214.9987153002",NA,"652787.4",NA
"2015","CI",NA,"1150.0078129904",NA,NA,NA
"2015","CL","6.24376128977389","-148.908441668291",NA,"143484265.396017",NA
"2015","CM",NA,"-1053.34435501005",NA,NA,NA
"2015","CN","4.0475","357870.764281273",NA,NA,NA
"2015","CO","8.36294166666667","-18267.2177704022",NA,"804691999.999999",NA
"2015","CR","9.45123708441962","1.55862396426821",NA,"25640496.1935977",NA
"2015","CV",NA,"-245.640996003995",NA,NA,NA
"2015","CW","12","-475.36312849162",NA,NA,NA
"2015","CY","14.9333333333333","160.078006627131",NA,"17751.5385879829",NA
"2015","CZ","5.05833333333333","10817.023015724",NA,"4308480",NA
"2015","DE","4.63333333333333","255188.835125445",NA,"2798591.1",NA
"2015","DJ",NA,"-512.131442718884",NA,NA,NA
"2015","DK","6.16666666666667","20566.3390996327",NA,"1916828",NA
"2015","DM",NA,"-67.5638575786374",NA,NA,NA
"2015","DO","7.32800031803131","-3096.9",NA,NA,NA
"2015","DZ","11.2","-25384.9083621845",NA,NA,NA
"2015","EC","3.730225","-2455.04023651184",NA,NA,NA
"2015","EE","6.20833333333333","917.654733566177",NA,"17606.1098",NA
"2015","EG","12.775","-30369.4",NA,NA,NA
"2015","ES","22.075","28733.6579275545",NA,"1070710",NA
"2015","ET",NA,"-13805.1714896098",NA,NA,NA
"2015","FI","9.375","-1080.68391433778",NA,"186804",NA
"2015","FJ",NA,"-179.42294360592",NA,NA,NA
"2015","FR","10.375","-9831.27010435388",NA,"2096887",NA
"2015","GA",NA,"340.696876815891",NA,NA,NA
"2015","GB","5.37364391272035","-41348.0819188434",NA,"1888737",NA
"2015","GD",NA,"8.33537229013816",NA,NA,NA
"2015","GE","11.9504552784873","-2547.79984",NA,NA,NA
"2015","GH",NA,"-4310.46363059344",NA,NA,NA
"2015","GM",NA,"-190.104170649994",NA,NA,NA
"2015","GN",NA,"-835.638792245089",NA,NA,NA
"2015","GR","24.9583333333333","-1216.45930795245",NA,"185038.312903",NA
"2015","GT","3","-5896.14831463537",NA,NA,NA
"2015","GW",NA,"-49.2680603000329",NA,NA,NA
"2015","GY",NA,"-480.027711028642",NA,NA,NA
"2015","HK","3.3","7393.2995999635",NA,"2437566",NA
"2015","HN","7.3106435506","-3394.07772060967",NA,NA,NA
"2015","HR","16.1333333333333","1389.51053936868",NA,"325637.939605",NA
"2015","HT",NA,"-2743.16095281264",NA,NA,NA
"2015","HU","6.83333333333333","9975.35956652968",NA,"29909859.6539703",NA
"2015","ID","5.9899","5351.89901223086",NA,NA,NA
"2015","IE","9.95833333333333","96181.5912314649",NA,"238318.173242985",NA
"2015","IL","5.275","9622.6",NA,"1168357.474",NA
"2015","IN",NA,"-63249.1713948495",NA,NA,NA
"2015","IQ",NA,"-1789.01422213",NA,NA,NA
"2015","IR","10.96335",NA,NA,NA,NA
"2015","IS","3.99166666666667","1237.37807893482",NA,"1869188.3573111",NA
"2015","IT","11.8916666666667","53051.0817447381",NA,"1556448.9",NA
"2015","JM","13.5","-2296.49943940424",NA,NA,NA
"2015","JO","13.075","-8591.83098591549",NA,NA,NA
"2015","JP","3.375","-23275.9076311959",NA,"516932400",NA
"2015","KE",NA,"-7057.77567808534",NA,NA,NA
"2015","KG","2.3154884497399","-2422.08151514236",NA,NA,NA
"2015","KH",NA,"-2236.50664705702",NA,NA,NA
"2015","KI",NA,"-156.193181730479",NA,NA,NA
"2015","KN",NA,"0.0564159319037497",NA,NA,NA
"2015","KR","3.59166666666667","105649.2",NA,NA,NA
"2015","KW",NA,"10251.8238898115",NA,NA,NA
"2015","KZ","4.98333333333333","6906.80562709522",NA,NA,NA
"2015","LA",NA,"-2256.4356335029",NA,NA,NA
"2015","LB",NA,"-11426.3593260803",NA,NA,NA
"2015","LC","29.790675","174.970019383435",NA,NA,NA
"2015","LK","4.625","-6063.31467016749",NA,NA,NA
"2015","LR",NA,"-1364.40709027854",NA,NA,NA
"2015","LS",NA,"-1074.56195977444",NA,NA,NA
"2015","LT","9.13333333333333","-273.612432498175",NA,"33740.850122",NA
"2015","LU","6.45833333333333","21032.0708080265",NA,"46284.347",NA
"2015","LV","9.88333333333333","-138.863395209121",NA,"21366.126",NA
"2015","LY",NA,"-9742.9",NA,NA,NA
"2015","MA","9.68485","-7927.84202352507",NA,NA,NA
"2015","MD","5.016175","-1991.46",NA,NA,NA
"2015","ME","17.5560373132907","-745.927835325817",NA,"3419.5824101699",NA
"2015","MG",NA,"-437.425890567419",NA,NA,NA
"2015","MH",NA,"-111.262525778845",NA,NA,NA
"2015","MK","26.05","-1631.22776770795",NA,"493480.04200737",NA
"2015","ML",NA,"-2037.26168289572",NA,NA,NA
"2015","MM",NA,"-2422.64529598865",NA,NA,NA
"2015","MN","7.45","-152.864021012946",NA,NA,NA
"2015","MO","1.825","17800.8282457042",NA,NA,NA
"2015","MR",NA,"-954.011172989699",NA,NA,NA
"2015","MS",NA,"-40.0760613815414",NA,NA,NA
"2015","MT","5.44166666666667","1037.7986855796",NA,"8324.933",NA
"2015","MU","7.95","-1170.54345357922",NA,NA,NA
"2015","MV",NA,"375.92028287938",NA,NA,NA
"2015","MW",NA,"-1001.70254802383",NA,NA,NA
"2015","MX","4.335675","-24335.065192",NA,NA,NA
"2015","MY","3.18333333333333","22711.6919061136",NA,NA,NA
"2015","MZ",NA,"-6469.68266482562",NA,NA,NA
"2015","NA",NA,"-2941.08027790856",NA,NA,NA
"2015","NC",NA,"-1962.51500178915",NA,NA,NA
"2015","NE",NA,"-1629.49630995819",NA,NA,NA
"2015","NG","9","-23642.0750289858",NA,NA,NA
"2015","NI",NA,"-2313.7",NA,NA,NA
"2015","NL","6.89166666666667","57709.2003716313",NA,"657706.837625",NA
"2015","NO","4.375","21863.6523709184",NA,"3190963",NA
"2015","NP",NA,"-5467.90351893931",NA,NA,NA
"2015","NZ","5.375","1760.95002720688",NA,"224621",NA
"2015","OM",NA,"2299.16804939087",NA,NA,NA
"2015","PA","4.5295","-1291.5",NA,NA,NA
"2015","PE","6.3","-4956.5699922531",NA,NA,NA
"2015","PF",NA,"-801.945995325929",NA,NA,NA
"2015","PG",NA,"4817.34713105649",NA,NA,NA
"2015","PH","6.275","-17854.3850298626",NA,NA,NA
"2015","PK",NA,"-20018",NA,NA,NA
"2015","PL","7.525","14575",NA,"1675091.9",NA
"2015","PS","25.975","-5199.6139513",NA,NA,NA
"2015","PT","12.6583333333333","3316.63613497021",NA,"172189.564347442",NA
"2015","PW",NA,"-30.4326696714896",NA,NA,NA
"2015","PY","6.839825","543.643207671402",NA,NA,NA
"2015","QA","0.17195","33019.7802197802",NA,NA,NA
"2015","RO","6.83333333333333","-1086.96329778555",NA,"604327.098466",NA
"2015","RS","17.66","-3233.25691406343",NA,"3123453.2944",NA
"2015","RU","5.575","111245.9",NA,NA,NA
"2015","RW",NA,"-1509.29425120306",NA,NA,NA
"2015","SA","5.652675","-29296.8574110667",NA,NA,NA
"2015","SB",NA,"-94.3690313038174",NA,NA,NA
"2015","SC",NA,"-123.798049191919",NA,NA,NA
"2015","SD",NA,"-5250.5541143805",NA,NA,NA
"2015","SE","7.4","24828.8637439635",NA,"4264079",NA
"2015","SG","2.775","83350.9719418835",NA,NA,NA
"2015","SI","9","3776.39271670561",NA,"36877.156867",NA
"2015","SK","11.4833333333333","1376.38756110329",NA,"76494.228",NA
"2015","SL",NA,"-1447.95154209889",NA,NA,NA
"2015","SM","7.59333333333333",NA,NA,NA,NA
"2015","SN",NA,"-2270.53921419822",NA,NA,NA
"2015","SR","7","-838.49961598841",NA,NA,NA
"2015","SS",NA,"-776.95",NA,NA,NA
"2015","ST",NA,"-96.0549566176606",NA,NA,NA
"2015","SV",NA,"-4011.02050382282",NA,NA,NA
"2015","SX",NA,"82.4357541899442",NA,NA,NA
"2015","SZ",NA,"53.3196735564336",NA,NA,NA
"2015","TC",NA,"200.004561594179",NA,NA,NA
"2015","TG",NA,"-918.044051038527",NA,NA,NA
"2015","TH","0.885833333333333","46038.8048682504",NA,"8361319.9675877",NA
"2015","TJ","2.4","-2500.21293698429",NA,NA,NA
"2015","TL",NA,"-1228.65949809942",NA,NA,NA
"2015","TN","15.217875","-4726.79538647805",NA,NA,NA
"2015","TO",NA,"-212.18463365565",NA,NA,NA
"2015","TR","10.3","-23900",NA,"1634859.3472445",NA
"2015","TT","2.426325","2133.39709191618",NA,NA,NA
"2015","TZ",NA,"-3698.98069344162",NA,NA,NA
"2015","U2","10.8583333333333","422955.650677641",NA,"9916229.0815107",NA
"2015","UA","9.125","-2362",NA,"961821",NA
"2015","UG",NA,"-2605.05742221781",NA,NA,NA
"2015","US","5.29166666666667","-498532",NA,"17386700",NA
"2015","UY","7.51666666666667","1719.62007529295",NA,NA,NA
"2015","VC",NA,"-129.087427524557",NA,NA,NA
"2015","VE","6.81671666666667","-8235",NA,NA,NA
"2015","VN","2.144575","3096",NA,NA,NA
"2015","VU",NA,"-165.226388748599",NA,NA,NA
"2015","WS",NA,"-140.183984453907",NA,NA,NA
"2015","XK","32.9","-1827.94968630143",NA,"5148.4995418797",NA
"2015","YE",NA,"-5830.13344070453",NA,NA,NA
"2015","ZA","25.35","-4120.68043028683",NA,NA,NA
"2015","ZM",NA,"-645.149166648263",NA,NA,NA
"2015","ZW",NA,"-3539.7029297171",NA,NA,NA
"2016","1C_355",NA,"-475.125698324022",NA,NA,NA
"2016","5Y",NA,"-181.012563343613",NA,NA,NA
"2016","AF",NA,"-6346.3248526695",NA,NA,NA
"2016","AG",NA,"124.994904690019",NA,NA,NA
"2016","AI",NA,"-67.6750504783778",NA,NA,NA
"2016","AL","15.2254855628544","-2001.13647466121",NA,"1400052.274768",NA
"2016","AM","17.75","-1015.7715339931",NA,NA,NA
"2016","AO",NA,"2642.73729290861",NA,NA,NA
"2016","AR",NA,"-4035.49824393579",NA,NA,NA
"2016","AT","6.03333333333333","13998.0351742384",NA,"317421.59",NA
"2016","AU","5.71151170833333","-10243.1721152462","911197","1745743",NA
"2016","AW",NA,"337.186045251396",NA,NA,NA
"2016","AZ","4.97697685667719","1051.82",NA,NA,NA
"2016","BA","41.7991804707105","-2816.1237717878",NA,"27954.406277",NA
"2016","BB","10",NA,NA,NA,NA
"2016","BD","4.175","-10505.3025421777",NA,NA,NA
"2016","BE","7.85833333333333","5134.88519387131",NA,"389268.259787607",NA
"2016","BF",NA,"-795.496628085186",NA,NA,NA
"2016","BG","7.575","2320.61",NA,"83753.961",NA
"2016","BH",NA,"2694.14893617021",NA,NA,NA
"2016","BI",NA,"-544.357949829568",NA,NA,NA
"2016","BJ",NA,"-980.500520900668",NA,NA,NA
"2016","BM",NA,"-610.483019836141",NA,NA,NA
"2016","BN",NA,"1039.09877680807",NA,NA,NA
"2016","BO",NA,"-2514.01418813766",NA,NA,NA
"2016","BR","11.2625474007085","14590.18378384",NA,NA,NA
"2016","BS",NA,"-921.512760930457",NA,NA,NA
"2016","BT",NA,"-594.968891454513",NA,NA,NA
"2016","BW",NA,"1298.01349757679",NA,NA,NA
"2016","BY","1.01666666666667","-32",NA,NA,NA
"2016","BZ","9.5316","-163.283832513023",NA,NA,NA
"2016","CA","6.99166666666667","-37598.6742183533",NA,"1801368.25",NA
"2016","CD",NA,"-2224.72731076057",NA,NA,NA
"2016","CG",NA,"-2689.66783182274",NA,NA,NA
"2016","CH","3.32314108869271","70965.0746010857",NA,"661184",NA
"2016","CI",NA,"1076.47796748326",NA,NA,NA
"2016","CL","6.4915786414617","1549.62608024097",NA,"145788192.060076",NA
"2016","CM",NA,"-828.537789815754",NA,NA,NA
"2016","CN","4.0375","255737.088242151",NA,NA,NA
"2016","CO","8.618025","-12678.9338898993",NA,"821489000.000001",NA
"2016","CR","9.44497208333802","683.777504543907",NA,"26729189.066712",NA
"2016","CV",NA,"-276.105170417364",NA,NA,NA
"2016","CW",NA,"-525.916201117318",NA,NA,NA
"2016","CY","13.0666666666667","-109.032537139386",NA,"18355.4098525426",NA
"2016","CZ","3.96666666666667","14490.3327865096",NA,"4415789",NA
"2016","DE","4.13333333333333","256566.388232645",NA,"2850514.76",NA
"2016","DJ",NA,"-359.846950258834",NA,NA,NA
"2016","DK","6.19166666666667","21012.2829110818",NA,"1954477",NA
"2016","DM",NA,"-69.2358595286163",NA,NA,NA
"2016","DO","7.08007419140417","-2619.4",NA,NA,NA
"2016","DZ","10.2024","-27449.4901805443",NA,NA,NA
"2016","EC","4.7327","512.837894698769",NA,NA,NA
"2016","EE","6.76666666666667","980.707612917244",NA,"17993.8018",NA
"2016","EG","12.55","-34677.1",NA,NA,NA
"2016","ES","19.65","39968.2760448154",NA,"1105770",NA
"2016","ET",NA,"-14003.2390891933",NA,NA,NA
"2016","FI","8.79166666666667","-2455.56144450339",NA,"190793",NA
"2016","FJ","5.5","-205.179618072377",NA,NA,NA
"2016","FR","10.0666666666667","-18403.4387870452",NA,"2120438",NA
"2016","GB","4.9059930800797","-41824.4798073653",NA,"1925299",NA
"2016","GD",NA,"2.69079536451116",NA,NA,NA
"2016","GE","11.7628662417222","-2305.51959618",NA,NA,NA
"2016","GH",NA,"-3066.60628682657",NA,NA,NA
"2016","GM",NA,"-204.710536408418",NA,NA,NA
"2016","GN",NA,"-2670.9675165617",NA,NA,NA
"2016","GR","23.5666666666667","-1712.4903590127",NA,"184556.664343",NA
"2016","GT","2.771","-5428",NA,NA,NA
"2016","GW",NA,"-33.47683",NA,NA,NA
"2016","GY",NA,"-187.916378496473",NA,NA,NA
"2016","HK","3.38333333333333","7350.42216822629",NA,"2490617",NA
"2016","HN","7.3779625909","-3062.20365281621",NA,NA,NA
"2016","HR","13.3","1593.15407935503",NA,"335052.587907",NA
"2016","HT",NA,"-2578.93859676073",NA,NA,NA
"2016","HU","5.1","12603.6074896075",NA,"30541218.1495639",NA
"2016","ID","5.5532","8234.32495997202",NA,NA,NA
"2016","IE","8.375","68636.3302041444",NA,"250589.817353012",NA
"2016","IL","4.79834758436686","5905.6",NA,"1214241.69",NA
"2016","IN",NA,"-41579.2062650143",NA,NA,NA
"2016","IQ",NA,"2713.64",NA,NA,NA
"2016","IS","3.00833333333333","1316.08173891787",NA,"2009030.7541588",NA
"2016","IT","11.675","60144.8894100158",NA,"1571580",NA
"2016","JM","13.2","-1837.8646615875",NA,NA,NA
"2016","JO",NA,"-8129.85915492958",NA,NA,NA
"2016","JP","3.11666666666667","40443.8511552432",NA,"520081000",NA
"2016","KE",NA,"-6243.35349434172",NA,NA,NA
"2016","KG","2.2580915106716","-2339.82675314385",NA,NA,NA
"2016","KH",NA,"-2244.08182013336",NA,NA,NA
"2016","KI",NA,"-161.482389696167",NA,NA,NA
"2016","KN",NA,"-42.0533261072033",NA,NA,NA
"2016","KR","3.675","99123.3",NA,NA,NA
"2016","KW",NA,"-764.648397856449",NA,NA,NA
"2016","KZ","4.96666666666667","5490.96320418881",NA,NA,NA
"2016","LA",NA,"-1315.15302936057",NA,NA,NA
"2016","LB",NA,"-12107.0867971446",NA,NA,NA
"2016","LC",NA,"29.8193988228177",NA,NA,NA
"2016","LK","4.377075","-5993.86851463866",NA,NA,NA
"2016","LR",NA,"-1057.4211094909",NA,NA,NA
"2016","LS",NA,"-976.37461682577",NA,NA,NA
"2016","LT","7.9","518.661382311353",NA,"34529.395775",NA
"2016","LU","6.34166666666667","20942.8317371258",NA,"47708.31",NA
"2016","LV","9.63333333333333","248.052238942524",NA,"21694.56",NA
"2016","LY",NA,"-4700.4",NA,NA,NA
"2016","MA","9.30725","-10739.2496072905",NA,NA,NA
"2016","MD","4.135525","-1858.79",NA,NA,NA
"2016","ME","17.7330118734281","-978.664810769192",NA,"3520.4345683934",NA
"2016","MG",NA,"-253.293816278717",NA,NA,NA
"2016","MH",NA,"-123.815949981462",NA,NA,NA
"2016","MK","23.75","-1630.95900904771",NA,"507838.43988191",NA
"2016","ML",NA,"-2366.03087440531",NA,NA,NA
"2016","MM",NA,"-2296.74148764265",NA,NA,NA
"2016","MN","10","-0.497135735173225",NA,NA,NA
"2016","MO","1.90833333333333","18886.7481243381",NA,NA,NA
"2016","MR",NA,"-834.838283113469",NA,NA,NA
"2016","MS",NA,"-36.05295872978",NA,NA,NA
"2016","MT","4.75833333333333","1579.63058750569",NA,"8785.912",NA
"2016","MU","7.332125","-1258.14503400392",NA,NA,NA
"2016","MV",NA,"-50.6741481335318",NA,NA,NA
"2016","MW",NA,"-1150.93560411499",NA,NA,NA
"2016","MX","3.885325","-21988.372004",NA,NA,NA
"2016","MY","3.45792600849438","19990.3353089184",NA,NA,NA
"2016","MZ",NA,"-4105.80108826768",NA,NA,NA
"2016","NA","34","-2626.64175131064",NA,NA,NA
"2016","NC",NA,"-1501.03108828103",NA,NA,NA
"2016","NE",NA,"-1295.8796662942",NA,NA,NA
"2016","NG","13.3704372402368","-8546.44179370809",NA,NA,NA
"2016","NI",NA,"-2125.8",NA,NA,NA
"2016","NL","6.025","79948.1199726324",NA,"671817.217626",NA
"2016","NO","4.725","6036.0318813482",NA,"3223651",NA
"2016","NP",NA,"-7898.49802205001",NA,NA,NA
"2016","NZ","5.125","1589.25874865126",NA,"234008",NA
"2016","OM",NA,"-168.885935623457",NA,NA,NA
"2016","PA","4.3527","-287.9",NA,NA,NA
"2016","PE","6.58333333333333","-86.1391454831829",NA,NA,NA
